waterid,origWaterid,demtarea,rchname,station_id,station_name,staid,huc2,Obs,predict,Obsyield,predictYield,Resids,standardResids,leverage,leverageCrit,CooksD,CooksDpvalue,boot_resid,weight,tiarea,pResids,ratio.obs.pred,pratio.obs.pred,xlat,xlon,point_Jgradient,ndep_Jgradient,MANC_N_Jgradient,FARM_N_Jgradient,Fixation_Jgradient,ldrainden_Jgradient,PPT30MEAN_Jgradient,meanTemp_Jgradient,tiles_perc_Jgradient,soil_CLAYAVE_Jgradient,rchdecay1_Jgradient,rchdecay2_Jgradient,iresload_Jgradient,huc2,huc4
65555,65555,4661.71,BOIS DE SIOUX R,5051300,BOIS DE SIOUX RIVER NEAR DORAN MN,299,9,824340.8463,985718.878749774,176.832288216127,211.450064193134,-0.178787108317524,-0.449783019426403,0.0526965922788509,0.0550847457627119,0.00086567762178112,1,-0.183692595420961,1,2051.56,-0.225962515727192,0.83628391833739,0.797748004109053,46.1523,-96.57942,2.09863897307411e-06,-0.303233517777403,-0.124623110949726,-2.81597357740626,-0.0349292908528307,0.481129072182964,307.814162481889,2.37677411936616,0.07381096892646,-3.11924126037624,0,0.563322382150001,0.0637014481161173,9,902
65113,65113,31.52,UPPER TWIN CR,3237280,Upper Twin Creek at McGaw OH,300,5,3153.176532,11377.7457187301,100.037326522843,360.969090061234,-1.28324894999756,-3.20154915939164,0.0367826516902801,0.0550847457627119,0.0301089586943323,0.999999996774112,-1.30752129150282,1,31.52,-1.28358464335693,0.277135437014489,0.27704242010209,38.64375,-83.21545,0,-1.89520948610877,-0.000905477148757144,-0.230265949609553,0,-0.6015187457662,-136.802582409304,-2.57386138917195,0.0664488465759545,-0.68867429385178,0.338972873897855,0,0,5,509
65151,65151,328.94,POPPLE R,4063700,POPPLE RIVER NEAR FENCE WI,301,4,60721.36364,56140.709799867,184.597080440202,170.671580835006,0.0784343764315025,0.19688161248691,0.0484636329132903,0.0550847457627119,0.0001518649452936,1,0.0804069803135423,1,328.94,0.0785125777254478,1.08159237488201,1.08167696011254,45.76347,-88.46317,0,-2.00473053376633,0.0275134140863315,-0.00168529375403139,-0.000184572801781658,0.270661954487291,189.422654439843,5.13516366633324,0.0666940560436161,19.9565358515343,0,0,0,4,403
65183,65183,488,BEAVER CR,5064900,BEAVER CREEK NR FINLEY ND,302,9,51720.72685,222153.708441258,105.985096004098,455.233009100939,-1.45751091529108,-3.67144713971525,0.05513038648785,0.0550847457627119,0.0604993016751362,0.999999646809229,-1.49942889108003,1,488,-1.45730587531305,0.232815050502188,0.232862791789297,47.59452,-97.70944,0,-0.362740421624307,-0.150314661375305,-3.96386167134188,-0.050527916372077,0.872192634202101,444.792138171244,6.19016690387904,0.106428206865942,-3.09644018839503,0,0,0.00500033898064919,9,902
65188,65188,829.4,KAWISHIWI R,5124480,KAWISHIWI RIVER NEAR ELY MN,303,9,74973.65945,87887.0004316962,90.3950560043405,105.964553209183,-0.158915058814637,-0.39911678473787,0.0494982262116751,0.0550847457627119,0.000638106747102903,1,-0.163000368840213,1,829.4,-0.158580319129578,0.853068816568247,0.853354420354032,47.92327,-91.53418,0,-2.0631344056372,0,0,0,0.749798057252293,265.552734050552,5.82118624559005,0.106428206865942,16.1715579026527,0,0,0,9,903
65199,65199,303.76,TENMILE CR,5401050,TENMILE CREEK NEAR NEKOOSA WI,304,7,252784.0033,207093.131465763,832.183313471161,681.76564217067,0.199366779636492,0.500821524642103,0.0499150778774767,0.0550847457627119,0.0010136591543766,1,0.204536858286719,1,303.76,0.199847431491961,1.22062958588171,1.22121642477831,44.26262,-89.8106,0,-0.379041897221754,-0.618555440915129,-3.325977985441,-0.0378263055217591,0.958284139478615,165.748737663435,3.62262289936306,0.0664488465759545,18.5794603305611,0,0.35090874568662,0,7,707
91458,91458,4566.21,OTTER TAIL R,S000-111,OTTER TAIL R BR ON CSAH15 WEST OF FERGUS FALLS,305,9,508463.5738,796850.069570155,111.353523775735,174.510166980966,-0.44927296430097,-1.12321149339963,0.0407754114863542,0.0550847457627119,0.00412532125914002,0.999999999999997,-0.458722596269539,1,4566.21,-0.448748443426947,0.638091898610589,0.638426678922911,46.27542,-96.13436,-0.0951942638186418,-0.606467035554806,-0.59014200436166,-2.12350058719558,-0.0253098234153969,1.3513287369671,331.494343304013,4.28348942594792,0.0662050966884576,9.26692909329933,0,0,0.0573315841750881,9,902
65554,65554,4664.73,OTTER TAIL R,5046000,OTTER TAIL RIVER BL ORWELL D NR FERGUS FALLS MN,306,9,505737.4193,574385.438934304,108.4172973141,123.133694540585,-0.127283066963164,-0.312349388447126,0.00440489403862485,0.0550847457627119,3.32040210344856e-05,1,-0.127564330719228,1,98.52,-0.52893254206082,0.880484401273001,0.589233616193442,46.20961,-96.18494,0,-0.093226257102398,-0.152125615672819,-0.177351786681773,-0.0154123848909425,-0.0621639383123589,41.9179499245701,1.05507889484707,0.0402216505973197,0.711202299102681,0,0,0.00773995064257427,9,902
91456,91456,5390.09,OTTER TAIL R,5046450,OTTER TAIL RIVER AB BRECKENRIDGE MN,307,9,503079.3909,1021345.84855071,93.3341355895727,189.485861748265,-0.708128503483815,-1.74070080390122,0.00780118883922273,0.0550847457627119,0.00183259710387594,1,-0.71090689223382,1,725.36,-1.00450759283928,0.492565169392788,0.366224922187091,46.26163,-96.54618,0,-0.116787688614886,-0.245602494577947,-1.27572676231371,-0.0254021098162877,0.416948296555422,184.158768023075,1.72854236209322,0.080927881809304,1.42295073166599,0,0,0,9,902
91459,91459,5424.99,OTTER TAIL R,5046502,OTTER TAIL RIVER AT 11TH ST IN BRECKENRIDGE MN,308,9,667983.9254,535039.524911892,123.130904462497,98.6249790159782,0.221923486967533,0.545099257148096,0.00624765792879247,0.0550847457627119,0.000143696736809642,1,0.222620003385779,1,34.9,-0.743985517243893,1.24847584953654,0.475216154075964,46.2744,-96.58007,-0.0578342928199764,-0.0921098550417978,-0.000910931830376163,-0.283149655421297,-0.0153206544322257,-0.0621639383123589,29.1163284960857,1.04251978283642,-0.00760295307767313,-3.76272301036106,0,0,0,9,902
91457,91457,5426.71,OTTER TAIL R,RROT--1---10A53,OTTER TAIL R BRIDGE ON 4TH ST N AT BRECKENRIDGE,309,9,747106.502,668680.162590368,137.67208898209,123.220176237604,0.110901884943123,0.271550328718942,0,0.0550847457627119,0,1,0.110901884943123,1,1.72,-0.632537789434318,1.11728527896778,0.531241908757126,46.26722,-96.58972,0,0,0,0,0,0,0,0,0,0,0,0,0,9,902
91460,91460,10210.5,RED R,5051510,RED RIVER OF THE NORTH BELOW WAHPETON ND,310,9,1225503.011,1743562.31790672,120.023800107732,170.761698046787,-0.352578948547542,-0.867752264217609,0.0102077344706619,0.0550847457627119,0.000597356326216149,1,-0.35439235967562,1,122.08,-0.756676505615413,0.702873076811681,0.469223299449291,46.37444,-96.65797,-0.0585331395980101,-0.0921098550417978,-0.150325570738543,-0.177372091425797,-0.0153200984900517,-0.328887689758168,18.2388131100655,1.04244412553515,0.040224569757649,-3.76244994363075,0,0,0,9,902
90313,90313,10528.65,RED R,5051522,RED RIVER OF THE NORTH AT HICKSON ND,311,9,1026234.517,1531704.70739504,97.4706649950374,145.479687081918,-0.400485008294062,-0.982788385279209,0.00442196467412947,0.0550847457627119,0.000330002052107202,1,-0.401373421059203,1,318.15,-1.0449838333673,0.669995014081604,0.351697505096492,46.65953,-96.79735,0,-0.093219572060119,-0.150325570738543,-0.637863381156855,-0.0155046712918333,1.19339486105507e-05,65.9436972686993,1.0550032375458,0.0402216505973197,-2.3853744226575,0,0.214980359046381,0,9,902
65653,65653,16887.5,RED R,5053800,RED RIVER OF THE NORTH ABOVE FARGO ND,312,9,1274733.542,4598487.58648417,75.4838514877868,272.30126344836,-1.28299029378335,-3.18394932575306,0.0264970816827392,0.0550847457627119,0.0212250991986597,0.999999999705041,-1.30033347208675,1,6358.85,-1.62736590413491,0.277207129088852,0.196446351730037,46.80385,-96.79675,0,-0.32009653692629,-0.12371217911935,-2.99501065784207,-0.0377340191208683,1.14284265474078,331.493299296393,3.62262289936306,0.06596426596129,-3.09657672176018,0.285820772285761,0.174814619166466,-0.00141671121824381,9,902
90315,90315,16932,RED R,5054000,RED RIVER OF THE NORTH AT FARGO ND,313,9,1793033.459,1302565.5558644,105.896140975667,76.9292201668086,0.319573031175558,0.782498331521211,8.71772163959454e-06,0.0550847457627119,4.10610708994563e-07,1,0.319574424159031,1,44.5,-1.29047430921751,1.37653989922228,0.275140250578856,46.86106,-96.78372,0,3.34252113952164e-06,0,-0.00168529375403139,5.55942174041139e-07,0,-5.26493042438811,-3.78286506345083e-05,0,0.000136533365156975,0,0,0,9,902
91466,91466,16936.21,RED R,RRRR452---10E71,RED RIVER BR ON MAIN AVE AT 3RD ST IN MOORHEAD,314,9,2466560.46,1785401.71684363,145.638277985452,105.41920044943,0.32318121249395,0.791329782479002,7.96273744704387e-13,0.0550847457627119,3.83560667784286e-14,1,0.323181212494078,1,4.21,-0.966949402740426,1.38151567612502,0.380241233476209,46.87397,-96.77625,0,0,0,0,0,0,0,0,0,0,0,0,-2.80870582522563e-07,9,902
65604,65604,246.44,DUCK CR,4072050,DUCK CREEK AT SEMINARY ROAD NEAR ONEIDA WI,315,4,308303.683,291104.638669313,1251.02939052102,1181.23940378718,0.0574024953840322,0.1440572120245,0.0480495490097443,0.0550847457627119,8.05752442225064e-05,1,0.0588333530234973,1,246.44,0.0578030385969228,1.05908200023643,1.0595062933117,44.46521,-88.21873,-0.0581847655284798,-0.395343372819201,-1.33241507907776,-1.56227746235911,-0.0406304778476226,0.208486082226322,194.864022151902,2.77094865897774,0.0331047377144758,-3.09657672176018,0,0.911664405253622,0,4,403
90216,90216,316,DUCK CR,4072150,DUCK CREEK NEAR HOWARD WI,316,4,250336.7976,353355.338424398,792.205055696203,1118.21309627974,-0.344666973442939,-0.846808448527307,0.00676552157664679,0.0550847457627119,0.000375730550464481,1,-0.345838848991566,1,69.56,-0.299890056939033,0.708456248931303,0.740899672981996,44.53371,-88.12913,0,-0.0758083794443508,-0.371141992039668,-0.564614017088563,0.00280417232586351,-1.19339486105507e-05,47.3561856137705,-0.394212368262211,0.00024229030733226,0,0,0.269297758573104,0,4,403
65605,65605,103.33,TOMORROW R,4080798,TOMORROW RIVER NEAR NELSONVILLE WI,317,4,83211.75062,64130.6025942488,805.300983451079,620.638755388065,0.260466901702898,0.650668656637915,0.0392550180923288,0.0550847457627119,0.00133064889746281,1,0.265734830206159,1,103.33,0.260624257965105,1.29753576691734,1.29773995836069,44.52432,-89.33807,0,-0.455408477696405,-0.618555440915129,-3.0462293746438,-0.0406310337897967,0.603511715184162,136.803626416923,3.62894028401902,0.0586021436107845,15.4600825368197,0.404966584048109,0,0,4,403
91147,91147,449.42,NIMISHILLEN CR,601940,NIMISHILLEN CRK DST N INDUSTRY  HOWENSTINE RD,318,5,1272102.587,781404.059107625,2830.54289306217,1738.69444863964,0.487334013537389,1.21796880051813,0.0401487576013317,0.0550847457627119,0.00477306286133247,0.99999999999999,0.497421735472028,1,449.42,0.487787962511998,1.62797028268929,1.62870946589285,40.71718,-81.34733,-0.70302516822907,-0.211123662735605,-0.399549973911518,-0.641233968664918,-0.0155057831761814,0.208474148277711,-28.7697179664611,-1.04244412553515,1.45958016465217e-06,3.80805208759318,0,0,0.0049070899472517,5,504
91081,91081,6319.94,TUSCARAWAS R,611790,TUSCARAWAS R AT NEWCOMERSTOWN  RIVER ST,319,5,6161407.611,6646674.09538031,974.915523090409,1051.69892362591,-0.0758113338043742,-0.18619981085634,0.00612305932297886,0.0550847457627119,1.64305072462262e-05,1,-0.0760445037847627,1,4384.2,0.0804453419158406,0.926991081943136,1.08376960825288,40.26139,-81.60917,-0.058531040959037,-0.286377183670795,-0.64606885500146,-0.919327742824121,-0.0125159261641882,0.208486082226322,-29.117372503705,0.190769885149826,-0.00736212235050553,0,0,-7.70787562462374e-06,0.0127400087526409,5,504
90063,90063,1403.07,GAULEY R,3189100,GAULEY RIVER NEAR CRAIGSVILLE WV,320,5,929572.7225,867833.925920486,662.527687499555,618.525038608541,0.0687246756313886,0.173975112628985,0.0644350239630706,0.0550847457627119,0.000160353683124769,1,0.0710519041341921,1,1403.07,0.0688200430630293,1.07114125725614,1.07124341411791,38.29094,-80.64093,0.0105855349801858,-1.87835315200216,0,-0.00168529375403139,-9.28423430648702e-05,-1.19339486105507e-05,-497.065599672159,0.857991625041284,0.0586021436107845,3.07391218314413,0,0,0,5,505
90928,90928,2106.49,GAULEY R,3189600,GAULEY RIVER BELOW SUMMERSVILLE WV,321,5,918480.9255,1224985.16649958,436.024346424621,581.52906802291,-0.287962876497467,-0.706173937010471,0.00305213685296606,0.0550847457627119,0.000117438791472881,1,-0.288403336065285,1,574.19,-0.246627770601471,0.74978942653206,0.781431511183979,38.21511,-80.88815,-0.000348374069530303,-0.379596755730914,0,-0.00339089225208724,5.55942174041139e-07,1.19339486105507e-05,-105.417625356368,-0.00627955600532838,-0.00736212235050553,-0.000136533365156975,0,0.00127179947806292,0.00637014481161173,5,505
90067,90067,163.85,COAL R CLEAR FK,3198350,CLEAR FORK AT WHITESVILLE WV,322,5,81963.4283,61394.6989137596,500.234533414709,374.700634200547,0.288949656920442,0.714577277648465,0.0196779478633833,0.0550847457627119,0.00078843534592219,1,0.291835282993758,1,163.85,0.288880992369661,1.33502451759122,1.33493285187957,37.96624,-81.52406,0,-1.97157606658342,0,-0.279789220285247,-9.28423430648702e-05,0.332849760696871,-255.018697171299,-1.91295703393645,0.106428206865942,2.3853744226575,0,0,0,5,505
90931,90931,2232.05,COAL R,550476,Coal River at Tornado W Va,323,5,1375008.859,779906.888014501,616.02959566318,349.412821403867,0.567040914771438,1.39970184606529,0.0160330020822161,0.0550847457627119,0.00245562493656515,1,0.57164200028524,1,2068.2,0.593684667823196,1.76304233252833,1.81064777469457,38.33889,-81.84083,0.0105855349801858,-1.63295193498076,0,-0.00168529375403139,0,0.00198103546935142,-213.102835261967,-1.72850453344259,0.0662065562686223,3.09630365502987,0.00140995964883164,-0.0803314797598286,0,5,505
91073,91073,1033.01,OLENTANGY R,3225500,Olentangy River near Delaware OH,324,5,2158666.684,2715771.51726661,2089.68614437421,2628.98860346619,-0.229585326263097,-0.567707283568237,0.0194671859747516,0.0550847457627119,0.00049220568523061,1,-0.231853182209998,1,1033.01,-0.229542410918858,0.794863143042561,0.794897255599938,40.35499,-83.06783,-0.0585331395980101,-0.362740421624307,-0.248335290069075,-3.50673081674687,-0.037919147864824,0.813978832879835,5.44032370443911,-1.05504106619644,-0.46344735346052,-9.26692909329933,0,0,0.0190635290475539,5,506
91050,91050,1243.97,OLENTANGY R,601290,OLENTANGY R NR WORTHINGTON  I270 N,325,5,2332779.644,2455807.95169769,1875.2700177657,1974.16975626236,-0.0513952748650155,-0.12595155673453,0.00169759567011082,0.0550847457627119,2.07508489350953e-06,1,-0.0514389546839306,1,210.96,-0.255812503563746,0.949903123486249,0.77428713126085,40.11091,-83.0329,0.0109339090497161,-0.0758083794443508,-0.000905477148757144,-0.510034865150775,0.00289645872675434,-1.19339486105507e-05,0,3.78286506345083e-05,-0.0404654004848167,0.688537760486623,0,0,0,5,506
90082,90082,497.93,ALUM CR,3229000,Alum Creek at Columbus OH,326,5,278047.9827,499832.514770443,558.407773582632,1003.82084785099,-0.58647937341062,-1.47091172146879,0.0468635511281603,0.0550847457627119,0.00818295159460023,0.999999999999595,-0.600724305013316,1,497.93,-0.586472697690406,0.556282303538614,0.556286017136028,39.94484,-82.94131,-0.0958952092356486,-0.682278757520296,-0.245602494577947,-2.53281376961295,-0.0254026657584618,0.270661954487291,5.26597443200746,-0.857915967740015,-0.272188347424994,-5.50447914966859,0,0,0.0665814950693036,5,506
91032,91032,1418.38,BIG WALNUT CR,3229500,Big Walnut Creek at Rees OH,327,5,763304.6675,1205280.66503997,538.15244680551,849.758643692075,-0.45681048216783,-1.12379641416817,0.00935135916516867,0.0550847457627119,0.000917037343437339,1,-0.458961479485329,1,920.45,-0.625733860158553,0.633300350399871,0.534868765579656,39.85673,-82.95713,-0.047599230548294,-0.513244120973548,-0.275848704155407,-2.12350058719558,-0.0281134397990864,0.330844857330298,-23.8524420793169,-0.851636411734686,-0.0917054217450956,-6.90462880935336,0.117735852113517,0,0.0254805792464469,5,506
90924,90924,5086.67,LICKING R,PRI061,LICKING RIVER AT CLAYSVILLE,328,5,2628117.48,3390492.23878494,516.667580165413,666.544564279763,-0.254707311213243,-0.628952184846667,0.0167354703302713,0.0550847457627119,0.000517916154450091,1,-0.256865764691397,1,5086.67,-0.254730199396837,0.775143340526225,0.775125599106171,38.52056,-84.18333,-0.0581847655284798,-1.30504392615141,-0.399549973911518,-1.66130369896647,-0.0153206544322257,0.332849760696871,-183.986506765882,-2.38937106002745,0.0664503061561192,-13.0975091861434,-0.0219894605112696,0.212405928587756,0.006417050198893,5,510
90940,90940,8771.45,LICKING R,PRI111,LICKING RIVER AT BUTLER,329,5,6425148.074,6742400.28046663,732.506948566087,768.675678532811,-0.0481963091724982,-0.1183546442282,0.00578625021181143,0.0550847457627119,6.27111407494059e-06,1,-0.0483363551743864,1,2265.95,-0.100359433256971,0.952946696536879,0.904512247817762,38.78969,-84.3675,-0.000700945417006754,-0.303233517777403,-0.12371217911935,-1.02342001306559,5.55942174041139e-07,0,-47.5294908785828,-2.09748519173158,-0.0149665350083433,-6.19328997688552,0.000700758388341476,0.00127950735368754,0,5,510
90895,90895,950.64,RED R,PRI046,RED RIVER AT CLAY CITY,330,5,318034.621,500725.651934839,334.547905621476,526.724787443027,-0.453898102244919,-1.12244002239655,0.0195775287614894,0.0550847457627119,0.00193520754763065,1,-0.458407525435988,1,950.64,-0.454038292369431,0.635147450047929,0.635058414888894,37.86528,-83.93333,-0.058528942320064,-1.57456143319446,0.0284243459167077,-0.641254273408942,-9.28423430648702e-05,-1.19339486105507e-05,-207.662511557528,-3.62886462671775,0.0586036031909491,-2.4079024279084,0.074445025171096,-0.0401580320042897,0,5,510
90837,90837,686.93,RUSSELL CR,PRI077,RUSSELL CREEK NEAR GRESHAM,331,5,1512937.768,1143172.59385888,2202.46279533577,1664.17625356132,0.280245928268894,0.698347791348621,0.0344874900942254,0.0550847457627119,0.00133999710206029,1,0.285207117118201,1,686.93,0.280401377182468,1.32345524737691,1.32366099304833,37.16781,-85.47017,0.0109318104107431,-0.513240778452408,-0.892593190773022,-2.76137412072445,-0.0154134967752906,0.53933093955662,-354.997042830847,-4.48689408040967,0.106429666446107,-14.7714082429679,0,0.00128721522931216,0,5,511
65123,65123,4342.73,GREEN R,3308500,GREEN RIVER AT MUNFORDVILLE KY,332,5,3295823.043,5842622.91882264,758.928840383814,1345.38019145161,-0.572523903751103,-1.41269424590359,0.0152778530149305,0.0550847457627119,0.0023817798787713,1,-0.576948131339472,1,3655.8,-0.507046532535282,0.564099906633055,0.602271744599808,37.26779,-85.88573,-0.0578321941810033,-0.513247463494687,-0.344534055102093,-1.78918297683261,-0.0153200984900517,0.336823765584184,-265.897256564938,-2.38305367537149,0.0259849056713025,-8.62385694340999,0,0.212421344339006,0.00773995064257427,5,511
90843,90843,16631.84,GREEN R,PRI055,GREEN RIVER NEAR LIVERMORE,333,5,13685308.94,15151576.0211026,822.837938556407,910.998183069498,-0.101781637020377,-0.251744643744791,0.0199658810380335,0.0550847457627119,9.9317186781972e-05,1,-0.102813189906055,1,6595.13,-0.354606420345572,0.903226761423337,0.701449465124786,37.4782,-87.1269,0.0218636208214861,-0.302117115716803,-0.247424358238699,-1.48056102003261,0.00579180556916059,0.661713582557818,-152.945028219712,-1.72854236209322,0.0804433011946395,-7.61610417518636,0,-1.54157512492475e-05,0.0154799012851485,5,511
90790,90790,22349.41,GREEN R,NF04,Green River near Quinn Landing KY,334,5,19471305.03,19538530.8964638,871.222328911591,874.230277061621,-0.00344661449688388,-0.00854002539367141,0.0234602926514657,0.0550847457627119,1.34777839467972e-07,1,-0.00348776935048591,1,3725.43,-0.283273732416806,0.996559318260928,0.753313553294907,37.6473,-87.49557,0.0218636208214861,-0.186439144120238,-0.304251231345639,-0.35472387810757,-0.0306413088644514,0.657775379516336,-36.4797142353697,-2.11015778969414,-0.0804491395152981,-7.52544602072212,0,-1.54157512492475e-05,-0.00292610972872006,5,511
90153,90153,3473.88,VERMILION R,3339000,VERMILION RIVER NEAR DANVILLE IL,335,5,10451021.75,16646433.1748691,3008.45790585743,4791.88491682761,-0.465496220994925,-1.14338469181635,0.00626546540614117,0.0550847457627119,0.00063405122805737,1,-0.466961384785465,1,1633.95,0.331551394056344,0.627823488684517,1.39312774292421,40.0874,-87.597,0.0218720153773784,0.0337193532554943,0,-1.02681090531768,0.00560723276737893,0.00396207093870285,0.0020880152387024,-0.0126347693119258,-0.0657219756539577,0.000273066730313949,0,0,9.32490333974909e-05,5,512
90765,90765,3691.69,VERMILION R,WVE100-0001,Vermillion River,336,5,10191535.69,10744650.0411314,2760.66941969667,2910.49628791459,-0.0528504186287258,-0.129410419181611,4.33203225367996e-05,0.0550847457627119,5.58091786824221e-08,1,-0.0528515634145109,1,217.81,0.268013305126157,0.948521883075388,1.30736453454928,39.96139,-87.45194,0,-0.00111640206060023,0,0.105767411623488,1.11188434808228e-06,0,0,0,2.91916032930433e-06,0,0,0,0,5,512
90737,90737,453.58,RACCOON CR,WLV160-0001,Big Raccoon Cr,337,5,1960551.799,1238079.32817717,4322.39472419419,2729.57213320069,0.45966471382525,1.13428172535863,0.0153921978404354,0.0550847457627119,0.00154716232712989,1,0.463243708789645,1,453.58,0.459653269733453,1.58354295591586,1.5835248338086,39.79028,-86.95861,-0.000350472708503377,-0.396456432358661,-0.34271764612296,-3.50504552299284,-0.0350221331958956,0.872192634202101,-65.5939547162166,-0.667183911240823,-0.364134599897258,-3.78525101561196,0,0,0,5,512
90738,90738,1222.23,RACCOON CR,WLV190-0012,Big Raccoon Cr,338,5,1594946.37,2612768.29836248,1304.94781669571,2137.70591325894,-0.493570198108584,-1.2192612000911,0.0175122120036441,0.0550847457627119,0.00203828073782589,1,-0.497949554935248,1,768.65,-0.255817283679873,0.610443096312679,0.774283430087291,39.72917,-87.325,-0.000348374069530303,-0.336952871032897,0.055015918809425,-1.37814389117316,-0.0310110104101888,-0.120365805686015,-47.3561856137705,0.381539770299651,-0.0662065562686223,0,0,0,0.025481140987612,5,512
90713,90713,589.05,BUSSERON CR,WBU160-0002,Busseron Cr,339,5,488987.4817,690874.867180429,830.12899023852,1172.86285914681,-0.34562182855338,-0.852629067898816,0.0148443139922469,0.0550847457627119,0.000842620810131387,1,-0.348216005605156,1,589.05,-0.345592264649572,0.7077800987256,0.707801023777668,38.97389,-87.42583,-0.13185958531722,-0.514357180513008,-0.123717633800969,-2.47990975905718,-0.0378268614639332,0.212460087113635,-123.830787738865,-2.7709108303271,0.0407062312119843,-3.76244994363075,0.0751542264315861,0,0.00774051238373931,5,512
90167,90167,432.89,FALL CR,3351500,FALL CREEK NEAR FORTVILLE IND,340,5,753416.6788,1136719.36465868,1740.43447249879,2625.88501619044,-0.411283209350803,-1.01779917644705,0.0210047613038985,0.0550847457627119,0.00170969250937079,1,-0.415671922380049,1,432.89,-0.411368086364963,0.662799194088003,0.662742940058791,39.95456,-85.86759,-0.058531040959037,-0.454295418156944,-0.274937772325031,-3.45215166480908,-0.0533320886979405,0.479148036713613,-47.3561856137705,-0.667183911240823,-0.463688184187688,-0.0226645386160578,0,0,0,5,512
90781,90781,772.82,FALL CR,WWU110-0002,Fall Cr,341,5,974226.7535,1113907.50504861,1260.61276040993,1441.35439694703,-0.133985304445247,-0.328981861730469,0.00552644887474695,0.0550847457627119,4.62650968002603e-05,1,-0.134357077563214,1,339.93,-0.396766447633723,0.874602917283953,0.672491069173503,39.83444,-86.12194,-0.0578321941810033,-0.210007260675005,-0.152136525036057,-1.15126883381569,-0.00971175383832466,0.208498016174932,-18.2398571176848,-1.05507889484707,-0.132413112537245,0.711202299102681,0,0,0.0176468178293101,5,512
90780,90780,820.7,FALL CR,WWU110-0001,Fall Cr,342,5,945299.5268,1010875.47866504,1151.82103911295,1231.72350269897,-0.0670702080820504,-0.164250931518967,0.000307496942738648,0.0550847457627119,6.38332118660904e-07,1,-0.067080522402795,1,47.88,-0.451884470472187,0.935129545380165,0.636427691668733,39.78194,-86.17667,-0.0585331395980101,-0.0921098550417978,0,0,0,0,0,3.78286506345083e-05,-1.45958016465217e-06,0,0,0,0,5,512
90744,90744,1120.98,PATOKA R,WPA040-0003,Patoka River,343,5,1784928.002,1529045.53650934,1592.29246016878,1364.02570653298,0.154734371010971,0.38509010913123,0.0320082189528214,0.0550847457627119,0.000377199592804258,1,0.157271836779137,1,1120.98,0.154961345498275,1.16734783849199,1.16761282674078,38.32972,-86.96639,-0.0472487578397906,-0.379038554700614,-1.18118948587208,-1.79084796584262,-0.0127010549081439,0.539342873505231,-212.929529997155,-3.42553562955727,-0.00736358193067018,0,-4.22143607434624e-06,0.349636946208558,4.66245166987455e-05,5,512
90745,90745,1678.67,PATOKA R,WPA060-0002,Patoka River,344,5,3117122.567,2698492.11003943,1856.90014535317,1607.51792194977,0.144217182876378,0.353626353521983,0.00283372815277257,0.0550847457627119,2.73360964147139e-05,1,0.144421954324873,1,557.69,0.244048763992101,1.15513495681648,1.27640657165186,38.3825,-87.33333,-0.0479455059788512,-0.151616758888702,-0.248329835387456,-0.689082097958592,-0.0124236397632973,-0.060194836791618,-42.090211181763,-0.85787813908938,0.00024229030733226,0,0,-0.0388708167749775,0,5,512
65682,65682,8020.12,LITTLE WABASH R,3381495,LITTLE WABASH RIVER AT MAIN ST AT CARMI IL,345,5,7547067.215,10551068.2733596,941.016744761924,1315.57486338852,-0.335068073483203,-0.83426171642345,0.0328712845157564,0.0550847457627119,0.00181967435285133,1,-0.340714729839295,1,8020.12,-0.334947910519336,0.715289392454755,0.715375348912463,38.09232,-88.15608,0.0218636208214861,-0.454843591623825,-0.190575666405284,-3.22358116132557,-0.0196091923627791,1.20702343036832,-152.600505705326,-3.4318151855626,0.0657190564936284,-7.61610417518636,0,0.00257443045862433,-5.61741165045126e-07,5,512
90193,90193,109.22,LUSK CR,3384450,LUSK CREEK NEAR EDDYVILLE IL,346,5,31716.27051,46408.1199148737,290.388852865776,424.904961681686,-0.380644627579859,-0.944394308416764,0.0260077588455787,0.0550847457627119,0.0018319381295507,1,-0.385693176756853,1,109.22,-0.380770512589624,0.683420715344148,0.683334688335592,37.47253,-88.54756,-0.000350472708503377,-1.66834254880602,-0.152125615672819,-0.743671402268392,-0.0154123848909425,0.208474148277711,-265.899344580177,-4.09268171214746,0.106428206865942,-3.80805208759318,0.265237049987249,0,0,5,514
90574,90574,3453.8,FOX R,243020,Fox R at Berlin,347,4,1897705.395,1776632.32644653,549.454338699404,514.399306979711,0.0659258486201289,0.163357411248368,0.0235352204815758,0.0550847457627119,4.94761640255151e-05,1,0.0667156063199759,1,3453.8,0.0661652208735468,1.06814750961761,1.06840322509835,43.96667,-88.95021,0.0105855349801858,-0.606467035554806,-0.769786488802429,-2.35376653680513,-0.0378263055217591,0.543304944443933,141.719858296448,1.71583193548003,0.0735686786191278,9.26706562666449,0,-0.0388785246506022,0.0318507240580586,4,403
91372,91372,3861.41,FOX R,713001,FOX RIVER AT OMRO,348,4,2038287.495,2333498.00672826,527.860935513194,604.312416119568,-0.135258440134811,-0.332190561892953,0.00602152174822654,0.0550847457627119,5.14233664297893e-05,1,-0.135667519343621,1,407.61,-0.0817487279155724,0.873490137605831,0.921503477707649,44.04014,-88.74461,-0.0578363914589495,-0.0583971868285825,-0.0952878332026419,-0.18074267893386,-0.0155057831761814,0.328863821860947,18.2377691024461,1.04244412553515,-0.040224569757649,-3.76272301036106,0,0,0,4,403
